engine_id,cycle,sensor_2,sensor_3,sensor_4,sensor_6,sensor_7,sensor_8,sensor_9,sensor_11,sensor_12,sensor_13,sensor_14,sensor_15,sensor_17,sensor_20,sensor_21,op_setting1,op_setting2,op_setting3,sensor_2_rollmean,sensor_2_rollstd,sensor_2_slope,sensor_3_rollmean,sensor_3_rollstd,sensor_3_slope,sensor_4_rollmean,sensor_4_rollstd,sensor_4_slope,sensor_6_rollmean,sensor_6_rollstd,sensor_6_slope,sensor_7_rollmean,sensor_7_rollstd,sensor_7_slope,sensor_8_rollmean,sensor_8_rollstd,sensor_8_slope,sensor_9_rollmean,sensor_9_rollstd,sensor_9_slope,sensor_11_rollmean,sensor_11_rollstd,sensor_11_slope,sensor_12_rollmean,sensor_12_rollstd,sensor_12_slope,sensor_13_rollmean,sensor_13_rollstd,sensor_13_slope,sensor_14_rollmean,sensor_14_rollstd,sensor_14_slope,sensor_15_rollmean,sensor_15_rollstd,sensor_15_slope,sensor_17_rollmean,sensor_17_rollstd,sensor_17_slope,sensor_20_rollmean,sensor_20_rollstd,sensor_20_slope,sensor_21_rollmean,sensor_21_rollstd,sensor_21_slope,RUL
1,15,642.43,1583.82,1402.13,21.61,553.64,2388.11,9052.22,47.3,522.5,2388.08,8127.56,8.4199,391,38.99,23.35,-0.0018,-0.0003,100.0,642.4379999999999,0.3791701465041816,0.030303030303028236,1584.824,4.621328813231093,-0.2272121212121199,1400.582,1.0804952568151116,0.3581818181818342,21.61,0.0,0.0,554.124,0.5382192861650196,-0.04181818181818168,2388.092,0.026832815729004943,0.012242424242435157,9049.078,2.136368413922962,-0.13769696969691061,47.29,0.12489995996796822,0.013999999999999973,521.8439999999999,0.40611574704747055,-0.003818181818183169,2388.038,0.038987177379110005,0.0021212121211784977,8132.9839999999995,5.354113371978392,-0.06551515151509883,8.41186,0.016816301614804834,0.0010987878787879234,392.0,0.9999999999999929,0.0787878787878788,39.019999999999996,0.10319883720275196,0.0028484848484851433,23.370600000000003,0.07294028379434757,-0.002440606060606143,125
1,16,642.13,1587.98,1404.5,21.61,553.94,2388.05,9049.34,47.24,521.49,2388.07,8136.11,8.3936,392,38.97,23.455,0.0006,0.0005,100.0,642.408,0.4001499718855441,0.0057575757575753445,1586.0700000000002,4.420831369776449,-0.2950303030303007,1401.354,2.0638144296424503,0.5521818181818244,21.61,0.0,0.0,554.0040000000001,0.4867031949761488,-0.00963636363636452,2388.0919999999996,0.026832815729004943,0.009030303030312733,9049.024000000001,2.122929579615859,-0.11212121212112393,47.308,0.10449880382090161,0.007090909090909016,521.8619999999999,0.38284461599964936,-0.04412121212121472,2388.05,0.03741657386792567,0.0032121212121003764,8132.089999999999,3.9605113306235875,0.2610303030303564,8.403780000000001,0.012727607787799364,0.0005424242424242594,392.0,0.9999999999999929,0.024242424242424242,39.025999999999996,0.09813256340277665,-0.0019393939393938981,23.36586,0.06443320572499774,0.0009721212121210352,125
1,17,642.58,1584.96,1399.95,21.61,553.8,2388.06,9054.92,47.12,521.89,2388.04,8137.27,8.4542,392,38.81,23.3319,0.0002,0.0002,100.0,642.5120000000001,0.35173853925890636,0.030727272727276475,1586.38,4.238248458974471,-0.046787878787880335,1401.314,2.094690907986287,0.38369696969697353,21.61,0.0,0.0,553.86,0.39344631145812164,0.001757575757572092,2388.0860000000002,0.030495901363287663,0.005999999999993165,9050.134,3.4099090896970905,0.8519393939394363,47.296,0.12441864811996596,0.005999999999999754,521.88,0.38131351929864066,-0.017636363636362753,2388.054,0.03435112807494416,0.002181818181799661,8132.694,4.557557459867851,0.5760000000000605,8.41586,0.02429460845537782,0.002606666666666664,392.2,0.8366600265340667,0.024242424242424242,38.976,0.13371611720357554,-0.007333333333333081,23.35904,0.06619526418105601,-0.0026975757575758226,125
1,18,642.62,1591.04,1396.12,21.61,554.2,2388.05,9049.55,47.21,521.76,2388.07,8132.73,8.4028,392,38.89,23.3987,-0.0031,-0.0001,100.0,642.422,0.19664689166113905,0.062000000000000804,1588.15,3.8841343952029908,-0.0016969696969736658,1400.3719999999998,3.156639035429997,0.19321212121211637,21.61,0.0,0.0,554.0120000000001,0.3327461494893802,0.00884848484848369,2388.072,0.026832815729652123,0.0006060606060517867,9050.679999999998,2.9316292398585437,0.3521212121211592,47.262,0.11882760622010795,0.004727272727272691,521.862,0.3851882656570928,0.01696969696970083,2388.052,0.03271085446788486,0.002666666666664242,8133.62,3.797841492215695,0.5000000000000111,8.41338,0.02500143995853258,0.0018587878787878639,392.0,0.7071067811865349,-0.04242424242424243,38.968,0.13827508813955092,-0.013515151515151326,23.38364,0.047772408354614736,-0.0066254545454545,125
1,19,641.79,1587.56,1400.35,21.61,554.18,2388.04,9053.99,47.4,521.89,2388.03,8129.13,8.4321,391,38.8,23.3464,0.0032,-0.0003,100.0,642.3100000000001,0.3486402156952271,0.01793939393939278,1587.072,2.82151023389938,0.2903030303030226,1400.61,3.086494775631507,-0.1190909090909248,21.61,0.0,0.0,553.952,0.24190907382734506,-6.060606060807252e-05,2388.0620000000004,0.027748873850874038,-0.0026060606060733945,9052.004,2.530460432407739,0.3657575757574457,47.254,0.10430723848324976,0.01751515151515139,521.906,0.370040538319664,0.021939393939396725,2388.058,0.021679483389363093,0.001818181818196701,8132.56,4.230260039288113,-0.15115151515152928,8.42052,0.02401826388397262,0.0004472727272727292,391.6,0.5477225575051538,-0.1090909090909091,38.892,0.08786353054597094,-0.018303030303030494,23.3764,0.05062721600088264,-0.008073939393939375,125
1,20,643.04,1581.11,1405.23,21.61,554.81,2388.05,9045.9,47.22,522.07,2388.02,8129.71,8.421,392,39.03,23.422,-0.0037,0.0001,100.0,642.432,0.482255119205586,0.01872727272727223,1586.53,3.7197042893218626,0.28927272727271364,1401.23,3.7154340257904184,0.14484848484847024,21.61,0.0,0.0,554.1859999999999,0.3870142116252264,0.012787878787875427,2388.05,0.007071067811565603,-0.0051515151515173566,9050.74,3.702586933482896,0.19618181818170177,47.238,0.10158740079361267,0.001818181818181758,521.8199999999999,0.21494185260187412,0.035515151515156426,2388.046,0.02302172886675631,0.0013333333333376328,8132.99,3.6666878787261155,-0.5663636363636518,8.420739999999999,0.02401620286390304,0.0014315151515150988,391.8,0.4472135954999373,-0.04242424242424243,38.9,0.10000000000001211,-0.01418181818181816,23.3908,0.05147343975294634,-0.0004824242424241947,125
1,21,642.37,1586.07,1398.13,21.61,554.08,2388.11,9048.15,47.15,522.42,2388.08,8134.02,8.4049,392,39.09,23.3101,-0.0012,0.0001,100.0,642.48,0.4559056920021832,0.004848484848483884,1586.148,3.630574334729925,0.04890909090907399,1399.956,3.3918844319934838,-0.024303030303034382,21.61,0.0,0.0,554.2139999999999,0.3694319964484543,0.03436363636363336,2388.0620000000004,0.027748873850874038,-0.004424242424237022,9050.501999999999,3.85037270923253,0.0803030303029311,47.22,0.10885770528539895,-0.012000000000000153,522.006,0.2563786262540435,0.03878787878788072,2388.0480000000002,0.025884358211376773,0.0012727272727357615,8132.572,3.3253300588059758,-0.0038181818181879917,8.422999999999998,0.021189030180736253,0.001989696969696865,391.8,0.4472135954999373,-0.030303030303030304,38.924,0.130690474021644,-0.008424242424242384,23.36182,0.046876721301729055,0.0021999999999999325,125
1,22,642.77,1592.93,1400.57,21.61,553.63,2388.04,9061.21,47.24,522.0,2388.03,8130.41,8.4034,392,38.92,23.3792,0.0002,0.0,100.0,642.5179999999999,0.47388817246264064,-0.002969696969701848,1587.7419999999997,4.599029245395079,0.24103030303029604,1400.08,3.4029252122254827,-0.0626060606060643,21.61,0.0,0.0,554.1800000000001,0.42124814539638955,0.03563636363635879,2388.058,0.029495762407439875,-0.005575757575755261,9051.759999999998,6.0525036142063655,0.6784848484847648,47.244,0.09343446901439419,-0.018909090909090896,522.028,0.24853571171948613,0.03345454545454534,2388.046,0.02701851217239736,-0.0016969696969543733,8131.2,2.087007426915499,0.019333333333303348,8.41284,0.013138607232129267,0.00013878787878780297,391.8,0.4472135954999373,-0.08484848484848485,38.946000000000005,0.11502173707609104,-0.00575757575757556,23.371280000000002,0.04401450897147596,0.0031818181818181303,125
1,23,642.14,1588.19,1394.75,21.61,553.98,2388.05,9046.28,47.25,521.52,2388.05,8127.9,8.424,392,38.94,23.4562,0.0034,-0.0003,100.0,642.4219999999999,0.4961552176486635,0.013575757575755564,1587.172,4.251578530381343,-0.022121212121211296,1399.806,3.8298668384161347,-0.378121212121221,21.61,0.0,0.0,554.136,0.43003488230597553,-0.005212121212121984,2388.058,0.029495762407439875,-0.003575757575761214,9051.106,6.510355597045921,0.14878787878784133,47.251999999999995,0.09148770409186971,-0.012666666666666429,521.98,0.3247306576224627,0.0028484848484857032,2388.0420000000004,0.023874672772656126,0.0003030303030451857,8130.2339999999995,2.307905977288267,-0.4578787878788276,8.417079999999999,0.01249347829870197,0.000721818181818136,391.8,0.4472135954999373,-0.018181818181818184,38.956,0.11104053313993562,-0.008969696969696994,23.38278,0.058196666571207166,0.0021836363636362696,125
1,24,642.38,1590.83,1398.81,21.61,553.49,2388.12,9043.76,47.44,522.13,2388.03,8133.88,8.3891,392,39.0,23.3696,-0.001,0.0003,100.0,642.54,0.35965261016705286,0.006484848484848788,1587.826,4.566057380278864,0.5033333333333345,1399.498,3.8370978616657054,-0.5098181818181894,21.61,0.0,0.0,553.9979999999999,0.5147523676487292,-0.009999999999999174,2388.0739999999996,0.037815340802055813,0.0010909090908970745,9049.06,6.968762443935893,-0.47515151515146886,47.260000000000005,0.10793516572462074,0.00951515151515156,522.028,0.3258373827539013,-0.00248484848484967,2388.042,0.023874672772656126,-0.00375757575755856,8131.183999999999,2.6864344399226723,-0.1844848484848681,8.40848,0.014246297764688871,-0.001958787878787943,392.0,0.0,0.06060606060606061,38.996,0.06877499545619699,0.007636363636363538,23.38742,0.055430064044707086,0.0014006060606058756,125
1,25,642.77,1594.1,1399.39,21.61,554.0,2388.02,9054.16,47.36,522.56,2388.02,8136.61,8.3917,393,38.95,23.4288,0.0023,-0.0004,100.0,642.486,0.27645976199076144,0.02563636363636099,1590.4240000000002,3.3130771195365933,0.6241818181818127,1398.33,2.1924871721401313,-0.4076363636363581,21.61,0.0,0.0,553.836,0.25948024973022904,-0.03096969696969705,2388.068,0.04438468204222772,0.0012727272727137131,9050.712,7.011303017270795,-0.16472727272725246,47.288,0.11300442469213501,0.01799999999999991,522.126,0.40556133938024386,0.06539393939393573,2388.042,0.023874672772656126,-0.0033939393939390636,8132.564,3.4137413493120565,-0.21351515151516542,8.402619999999999,0.01382884666196738,-0.0028424242424242387,392.2,0.4472135954999373,0.07272727272727274,38.980000000000004,0.06819090848493098,0.011030303030303161,23.38878,0.05656246104971299,0.001830909090908958,125
1,26,642.16,1589.08,1396.07,21.61,554.11,2388.07,9047.11,47.26,522.28,2388.06,8131.15,8.426,394,38.86,23.4149,0.0,0.0002,100.0,642.444,0.3121377900863669,-0.0126060606060643,1591.0259999999998,2.4971443690737125,0.6239393939393888,1397.9180000000001,2.4210989240423455,-0.2953333333333307,21.61,0.0,0.0,553.842,0.26677706048320443,-0.030303030303026172,2388.06,0.03807886552931999,0.0012727272727274933,9050.504,7.120879861364814,-0.45436363636355526,47.31,0.08717797887081212,0.01630303030303029,522.098,0.38447366619822204,0.04993939393939055,2388.0380000000005,0.016431676725043188,-0.0007878787878822054,8131.99,3.348380205412987,-0.08006060606065589,8.406839999999999,0.017445142590422808,-0.0032666666666666543,392.6,0.8944271909999004,0.18181818181818182,38.934000000000005,0.050793700396814724,0.008666666666666623,23.40974,0.03568035874259935,0.0075478787878785515,125
1,27,642.44,1590.47,1401.84,21.61,554.07,2388.02,9047.96,47.37,522.0,2388.13,8134.6,8.4046,393,38.99,23.4472,-0.0012,-0.0004,100.0,642.3779999999999,0.25577333715619627,-0.005939393939390605,1590.5339999999999,2.259232170450143,0.48484848484848764,1398.172,2.8050525841771847,-0.06945454545454292,21.61,0.0,0.0,553.9300000000001,0.25149552679927534,-0.04321212121211705,2388.0559999999996,0.04159326868628129,-0.0010303030303144955,9047.854000000001,3.859038740415629,-0.29860606060600814,47.336,0.08018728078691201,0.012363636363636145,522.098,0.38447366619822204,0.0363030303030276,2388.058,0.04324349662114494,0.0037575757575668283,8132.8279999999995,3.3782791477325285,0.3790303030303083,8.407079999999999,0.01739416568853421,-0.0012109090909090143,392.8,0.836660026534056,0.21212121212121213,38.948,0.05540758070878925,0.0040606060606062,23.42334,0.034051842828264976,0.007306060606060395,125
1,28,642.35,1582.84,1399.13,21.61,554.68,2388.12,9049.84,47.41,522.57,2388.08,8127.3,8.4323,390,39.01,23.2841,-0.0024,0.0005,100.0,642.4200000000001,0.221923410211745,0.00018181818182421756,1589.464,4.135073155338091,0.2681212121212122,1399.048,2.052076996606024,-0.26963636363635957,21.61,0.0,0.0,554.0699999999999,0.4227883631322133,0.0005454545454581835,2388.07,0.04999999999970612,0.0019393939393811512,9048.566,3.8242881690612314,-0.31393939393935644,47.367999999999995,0.06833739825306503,0.01357575757575733,522.308,0.2546958971006842,0.04375757575757662,2388.064,0.04393176527332322,0.006484848484835697,8132.7080000000005,3.6004402508585898,0.1696363636363568,8.40874,0.019660951146884455,-0.0004696969696969301,392.4,1.5165750888102927,0.06666666666666667,38.962,0.061400325732039074,0.0036969696969696934,23.38892,0.06523501360466044,0.0012236363636362465,125
1,29,641.91,1584.83,1400.99,21.61,554.25,2388.05,9050.47,47.24,522.41,2388.06,8133.06,8.4189,393,38.93,23.3597,0.0012,-0.0001,100.0,642.326,0.3206711711395361,-0.06975757575757295,1588.264,4.49453334618827,0.027333333333330524,1399.484,2.214064136379054,-0.12284848484848612,21.61,0.0,0.0,554.222,0.27179036038830645,0.013696969696970332,2388.0559999999996,0.04159326868628129,-0.0004242424242516846,9049.908,2.739684288382051,-0.0024242424242402194,47.327999999999996,0.0739594483483945,0.015757575757575682,522.3639999999999,0.23586012804186432,0.04133333333333226,2388.07,0.040000000000534185,0.005333333333322971,8132.544,3.5520599657103347,0.10024242424244607,8.4147,0.016478015657236857,0.001136363636363755,392.6,1.5165750888102927,0.04242424242424243,38.948,0.05848076606886161,-0.008484848484848734,23.38694,0.06611235134224297,-0.0028327272727273456,125
